ResourceID,Title,Description,3D Model File,,Cloud URL,File Format Type,Measurement Unit,Thumbnail Image,Photographs,Drawings,Geometry
b0b0b0b0-0000-0201-0000-000000000000,LN4061 Feature 2 - Panel 1,"This panel comprises 22 images representing 3 motifs: 2 Anthropomorphic (1 Linear Figure and 1 Pahranagat Solid Body); 7 Zoomorphic (Big Horn); and 13 Geometric (Complex Geometric, Simple Geometric, Angular Shape, Concentric Circle, Rake, Parallel Lines, Dot Pattern, and Curvilinear Design).",,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P3.nxs,NXS,Centimeter,Red-Pigment_Feature2_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-0201-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0201-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0201-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0201-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-0223-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36066058 -115.28053701)
b0b0b0b0-0000-0202-0000-000000000000,LN4061 Feature 2 - Panel 2,,,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P2.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F14-P1.nxs,NXS,Centimeter,Red-Pigment_Feature2_Panel2_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-0202-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0202-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0202-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-0223-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36065539 -115.280561)
b0b0b0b0-0000-0203-0000-000000000000,LN4061 Feature 2 - Panel 3,,,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P3.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P2.nxs,NXS,Centimeter,Red-Pigment_Feature2_Panel3_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-0203-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0203-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0203-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0203-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-0223-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36064032 -115.28054214)
b0b0b0b0-0000-0601-0000-000000000000,LN4061 Feature 6 -  Panel 1,,,https://lcai-assets.s3.amazonaws.com/models/LN4061-F6-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F2-P1.nxs,NXS,Centimeter,Red-Pigment_Feature6_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-0601-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0601-0007-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-0624-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0624-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36068992 -115.28054367)
b0b0b0b0-0000-0801-0000-000000000000,LN4061 Feature 8 - Panel 1,"This panel comprises 9 images representing 3 motifs: 1 Anthropomorphic (Other Anthropomorph); 2 Other (Unidentifiable and Solid Unidentifiable); and 6 Geometric (Complex Geometric, Parallel Lines, Zig-Zag, Simple Geometric, Meandering Line, and Concentric Circle).",,https://lcai-assets.s3.amazonaws.com/models/LN4061-F8-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F6-P1.nxs,NXS,Centimeter,Red-Pigment_Feature8_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-0801-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0801-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0801-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-0801-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-0825-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36072985 -115.2804375)
b0b0b0b0-0000-1401-0000-000000000000,LN4061 Feature 14 - Panel 1,This panel comprises 7 images representing 2 motifs: 4 Zoomorphic (Big Horn) and 3 Geometric (Complex Geometric and Grid).,,https://lcai-assets.s3.amazonaws.com/models/LN4061-F14-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F19-P1-2.nxs,NXS,Centimeter,Red-Pigment_Feature14_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-1401-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0007-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0009-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1401-0010-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-1401-0008-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1421-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36069372 -115.28088039)
b0b0b0b0-0000-1901-0000-000000000000,LN4232 Feature 19 - Panels 1 and 2,,,https://lcai-assets.s3.amazonaws.com/models/LN4232-F19-P1-2.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F29-P1.nxs,NXS,Centimeter,Red-Pigment_Feature19_Panel1-2_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-1912-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1912-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1901-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1901-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1901-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1902-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-1912-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",,Point (37.35962936 -115.28265399)
b0b0b0b0-0000-2601-0000-000000000000,LN4232 Feature 26 -  Panel 1,"Barely visible due to water erosion of this bedrock outcrop, Panel P consists of two side-by-side gridded ovals divided by numerous vertical lines, three connected circles in linear arrangement, a circle, three circular vulvaforms, and a vertical line. An archer with bow and arrow, apparently shooting at a fellow anthropomorph, and three additional but separate anthropomorphs are also present. The archer and the anthropomorph being shot at both have circles outlining their dot heads. The three separate anthropomorphs are bowlegged, making them similar in appearance of those that might be seen in the Anasazi area of the Virgin River.<br><br>Located on a horizontal surface, the panel comprises11 images representing 4 motifs: 3 Anthropomorphic (1 Linear Figure and 1 Line of Humans); 1 Zoomorphic (Big Horn); 1 Tracks (Bird Track); and 6 Geometric (Complex Geometric and Barred Oval).",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F26-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F32-P1.nxs,NXS,Centimeter,Red-Pigment_Feature26_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-2601-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262A-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262A-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262B-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262B-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262B-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262C-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262C-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262C-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262C-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262D-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262D-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262E-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262E-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-2636-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262A-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262B-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262E-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2636-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262C-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262D-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-262E-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2636-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2636-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36010011 -115.28147415)
b0b0b0b0-0000-2901-0000-000000000000,LN4232 Feature 29 - Panel 1,The panel comprises 5 images representing a Geometric motif (3 Complex and 2 Simple).,,https://lcai-assets.s3.amazonaws.com/models/LN4232-F29-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F26-P1.nxs,NXS,Centimeter,Red-Pigment_Feature29_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-2901-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2901-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2901-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2901-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2901-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-2901-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-2910-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36024262 -115.28137214)
b0b0b0b0-0000-3201-0000-000000000000,LN4232 Feature 32 - Panel 1,"The panel comprises 4 images representing Zoomorphic motifs (3 Big Horn, 1 Cervid).<br><br>This highly visible panel is situated on the north canyon wall. It features four zoomrophs that represent two pecking episodes based on variation in repatination. The largest zoomorph, 1.3 m in length, is both a bighorn sheep and a deer in depiction. Although the sheep's horns are most apparent, two lightly pecked antler horns extend upward from the sheep's upper horn, and the second antler with three terminal branches originates at the back of the neck below the lower sheep horn. The deer's antlers are a later addition to the sheep but appear to be the same relative age. A curved tail and the rear legs may have been repecked at a later date. With long, sweeping, upturned tails, the next three zoomorphs are much smaller than the deer/sheep element and have short ""ears"" rather than the long, curved sheep horns. These smaller animals are thought to represent canines, or possibly predatory animals such as pumas. One of the long-tailed animals is more recently pecked than the other elements on this panel.",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F32-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F37-P1.nxs,NXS,Centimeter,Red-Pigment_Feature32_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-3201-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3201-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-3217-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36041614 -115.2813695)
b0b0b0b0-0000-3202-0000-000000000000,LN4232 Feature 32 - Panel 2,"The panel comprises 3 images representing 2 motifs: 1 Anthropomorph (Pahranagat Pattern Body) and 2 Big Horn.<br><br>Although hard to discern, the primary element on this cliff face panel is a Pahranagat patterned body antrhopomorph. It is portrayed with fringe along the lower body outline and has at least three rows of vertically aligned dots for its interior design. Below the Pahranagat-style figure is a double-tailed circle and a small sheep element.",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F32-P2.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F1-P2.nxs,NXS,Centimeter,Red-Pigment_Feature32_Panel2_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-3202-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3202-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3217-0007-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-3217-0008-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36041614 -115.2813695)
b0b0b0b0-0000-3701-0000-000000000000,LN4232 Feature 37 -  Panel 1,"Single Pahranagat Patterned-body Anthropomorph. Note weighed atlatl.<br><br>Measuring 57 cm tall and high above the canyon floor in an area that is difficult and dangerous to access, a single, well-defined Pahranagat patterned body antropomorph is depicted. A weighted atlatl extends horizontally from its right side, and fringe hangs between the two stick legs. The figure's internal design is composed of two vertical lines, one each to the inside of the defining body shape lines. In addition, there are three dotted lines, the left dotted line having eight dots and the other two having seven dots each. A horizontal line connects the three dotted lines at the third dot down from the top. The top or ""head"" of the figure is expressed by two lines extending upward as a continuation of the outside body lines and legs, the right side terminating in a dot. The left side of the figure is lost as a result of rock spalling.<br><br>The panel comprises 6 images representing 3 motifs: 3 Anthropomorphic (2 Pahranagat Pattern Bodies and a Pahranagat Headdress); 1 Material Culture (Atlatl); and 2 Zoomorphic (1 Big Horn, 1 Quadruped)",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F37-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F55-P1.nxs,NXS,Centimeter,Red-Pigment_Feature37_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-3701-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3701-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3701-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3701-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3701-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3701-0007-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-3701-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-3707-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36016297 -115.28121132)
b0b0b0b0-0000-4701-0000-000000000000,LN4232 Feature 47 - Panel 1,"This panel contains two Geometric images: 1 is an engraved (pecked)  Simple Geometric and the other is a prominent Concentric Circle which is both engraved (pecked) and painted with red pigment.<br><br>Complex concentric circle, 5 pecked circles alternating with 4 red pigment circles.<br><br>Situated at the mouth of the canyon on the southern wall, Panel A contains a concentric circle consisting of four pecked circles and three alternating red pigment circles painted on the raised, natural rock surface. Slightly above the concentric circle element and to its right is a short vertical line, a curvilinear vertical line, and a tilted chevron element.",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F47-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4061-F8-P1.nxs,NXS,Centimeter,Red-Pigment_Feature47_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-4701-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-4701-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-4701-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-4701-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-4733-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",Point (37.36043717 -115.28047888)
b0b0b0b0-0000-5501-0000-000000000000,LN4232 Feature 55 - Panel 1,"This panel comprises 11 images representing 4 motifs: 3 Anthropomorphic (1 Pahranagat Solid Body and 2 Linear Figures); 1 Zoomorphic (Partail); 1 Other (Circular Random); and 6 Geometric (Simple Geometric, Dot, Meandering Line, and Sinuous Line).",,https://lcai-assets.s3.amazonaws.com/models/LN4232-F55-P1.nxs,https://lcai-assets.s3.amazonaws.com/models/LN4232-F47-P1.nxs,NXS,Centimeter,Red-Pigment_Feature55_Panel1_preview.jpg,"[{'resourceId': 'b0b0b0b0-0000-5501-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0002-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0003-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0004-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0005-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0006-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0007-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0009-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0010-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5501-0011-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]","[{'resourceId': 'b0b0b0b0-0000-5501-0008-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}, {'resourceId': 'b0b0b0b0-0000-5535-0001-000000000000', 'ontologyProperty': '', 'inverseOntologyProperty': ''}]",
